Cumulative number of confirmed Ebola deaths,Guinea,20150622,2028.0
Cumulative number of probable Ebola deaths,Guinea,20150622,428.0
Cumulative number of confirmed probable and suspected Ebola cases,Liberia,20150622,10666.0
Cumulative number of confirmed Ebola cases,Liberia,20150622,3151.0
Cumulative number of probable Ebola cases,Liberia,20150622,1879.0
Cumulative number of suspected Ebola cases,Liberia,20150622,5636.0
Cumulative number of confirmed probable and suspected Ebola deaths,Liberia,20150622,4806.0
Cumulative number of confirmed probable and suspected Ebola cases,Sierra Leone,20150622,13051.0
Cumulative number of confirmed Ebola cases,Sierra Leone,20150622,8657.0
Cumulative number of probable Ebola cases,Sierra Leone,20150622,287.0
Cumulative number of suspected Ebola cases,Sierra Leone,20150622,4107.0
Cumulative number of confirmed probable and suspected Ebola deaths,Sierra Leone,20150622,3928.0
Cumulative number of confirmed Ebola deaths,Sierra Leone,20150622,3562.0
Cumulative number of probable Ebola deaths,Sierra Leone,20150622,208.0
Cumulative number of suspected Ebola deaths,Sierra Leone,20150622,158.0
Cumulative number of confirmed probable and suspected Ebola cases,Italy,20150622,1.0
Cumulative number of confirmed Ebola cases,United Kingdom,20150622,1.0
Cumulative number of probable Ebola cases,United Kingdom,20150622,0.0
Cumulative number of suspected Ebola cases,United Kingdom,20150622,0.0
Cumulative number of confirmed probable and suspected Ebola deaths,United Kingdom,20150622,0.0
Cumulative number of confirmed probable and suspected Ebola cases,United Kingdom,20150622,1.0
Cumulative number of confirmed Ebola cases,Mali,20150622,7.0
Cumulative number of probable Ebola cases,Mali,20150622,1.0
Cumulative number of suspected Ebola cases,Mali,20150622,0.0
Cumulative number of confirmed probable and suspected Ebola deaths,Mali,20150622,6.0
Cumulative number of confirmed probable and suspected Ebola cases,Mali,20150622,8.0
Cumulative number of confirmed Ebola cases,Nigeria,20150622,19.0
Cumulative number of probable Ebola cases,Nigeria,20150622,1.0
Cumulative number of suspected Ebola cases,Nigeria,20150622,0.0
Cumulative number of confirmed probable and suspected Ebola cases,Nigeria,20150622,20.0
Cumulative number of confirmed Ebola cases,Senegal,20150622,1.0
Cumulative number of probable Ebola cases,Senegal,20150622,0.0
Cumulative number of suspected Ebola cases,Senegal,20150622,0.0
Cumulative number of confirmed probable and suspected Ebola cases,Senegal,20150622,1.0
Cumulative number of confirmed Ebola cases,Spain,20150622,1.0
Cumulative number of probable Ebola cases,Spain,20150622,0.0
Cumulative number of suspected Ebola cases,Spain,20150622,0.0
Cumulative number of confirmed probable and suspected Ebola cases,Spain,20150622,1.0
Cumulative number of confirmed Ebola cases,United States of America,20150622,4.0
Cumulative number of probable Ebola cases,United States of America,20150622,0.0
Cumulative number of suspected Ebola cases,United States of America,20150622,0.0
Cumulative number of confirmed probable and suspected Ebola cases,United States of America,20150622,4.0
Cumulative number of confirmed Ebola deaths,Nigeria,20150622,7.0
Cumulative number of probable Ebola deaths,Nigeria,20150622,1.0
Cumulative number of suspected Ebola deaths,Nigeria,20150622,0.0
Cumulative number of confirmed probable and suspected Ebola deaths,Nigeria,20150622,8.0
Cumulative number of confirmed Ebola deaths,Senegal,20150622,0.0
Cumulative number of probable Ebola deaths,Senegal,20150622,0.0
Cumulative number of suspected Ebola deaths,Senegal,20150622,0.0
Cumulative number of confirmed probable and suspected Ebola deaths,Senegal,20150622,0.0
Cumulative number of confirmed Ebola deaths,Spain,20150622,0.0
Cumulative number of probable Ebola deaths,Spain,20150622,0.0
Cumulative number of suspected Ebola deaths,Spain,20150622,0.0
Cumulative number of confirmed probable and suspected Ebola deaths,Spain,20150622,0.0
Cumulative number of confirmed Ebola deaths,United States of America,20150622,1.0
Cumulative number of probable Ebola deaths,United States of America,20150622,0.0
Cumulative number of suspected Ebola deaths,United States of America,20150622,0.0
Cumulative number of confirmed probable and suspected Ebola deaths,United States of America,20150622,1.0
Cumulative number of confirmed probable and suspected Ebola cases,Guinea,20150623,3718.0
Cumulative number of confirmed Ebola cases,Guinea,20150623,3257.0
Cumulative number of probable Ebola cases,Guinea,20150623,443.0
Cumulative number of suspected Ebola cases,Guinea,20150623,18.0
Cumulative number of confirmed probable and suspected Ebola deaths,Guinea,20150623,2473.0
Cumulative number of confirmed Ebola deaths,Guinea,20150623,2030.0
Cumulative number of probable Ebola deaths,Guinea,20150623,443.0
Cumulative number of confirmed probable and suspected Ebola cases,Liberia,20150623,10666.0
Cumulative number of confirmed Ebola cases,Liberia,20150623,3151.0
Cumulative number of probable Ebola cases,Liberia,20150623,1879.0
Cumulative number of suspected Ebola cases,Liberia,20150623,5636.0
Cumulative number of confirmed probable and suspected Ebola deaths,Liberia,20150623,4806.0
Cumulative number of confirmed probable and suspected Ebola cases,Sierra Leone,20150623,13059.0
Cumulative number of confirmed Ebola cases,Sierra Leone,20150623,8657.0
Cumulative number of probable Ebola cases,Sierra Leone,20150623,287.0
Cumulative number of suspected Ebola cases,Sierra Leone,20150623,4115.0
Cumulative number of confirmed probable and suspected Ebola deaths,Sierra Leone,20150623,3928.0
Cumulative number of confirmed Ebola deaths,Sierra Leone,20150623,3562.0
Cumulative number of probable Ebola deaths,Sierra Leone,20150623,208.0
Cumulative number of suspected Ebola deaths,Sierra Leone,20150623,158.0
Cumulative number of confirmed Ebola cases,Italy,20150623,1.0
Cumulative number of probable Ebola cases,Italy,20150623,0.0
Cumulative number of suspected Ebola cases,Italy,20150623,0.0
Cumulative number of confirmed probable and suspected Ebola deaths,Italy,20150623,0.0
Cumulative number of confirmed probable and suspected Ebola cases,Italy,20150623,1.0
Cumulative number of confirmed Ebola cases,United Kingdom,20150623,1.0
Cumulative number of probable Ebola cases,United Kingdom,20150623,0.0
Cumulative number of suspected Ebola cases,United Kingdom,20150623,0.0
Cumulative number of confirmed probable and suspected Ebola deaths,United Kingdom,20150623,0.0
Cumulative number of confirmed probable and suspected Ebola cases,United Kingdom,20150623,1.0
Cumulative number of confirmed Ebola cases,Mali,20150623,7.0
Cumulative number of probable Ebola cases,Mali,20150623,1.0
Cumulative number of suspected Ebola cases,Mali,20150623,0.0
Cumulative number of confirmed probable and suspected Ebola deaths,Mali,20150623,6.0
Cumulative number of confirmed probable and suspected Ebola cases,Mali,20150623,8.0
Cumulative number of confirmed Ebola cases,Nigeria,20150623,19.0
Cumulative number of probable Ebola cases,Nigeria,20150623,1.0
Cumulative number of suspected Ebola cases,Nigeria,20150623,0.0
Cumulative number of confirmed probable and suspected Ebola cases,Nigeria,20150623,20.0
Cumulative number of confirmed Ebola cases,Senegal,20150623,1.0
Cumulative number of probable Ebola cases,Senegal,20150623,0.0
Cumulative number of suspected Ebola cases,Senegal,20150623,0.0
Cumulative number of confirmed probable and suspected Ebola cases,Senegal,20150623,1.0
Cumulative number of confirmed Ebola cases,Spain,20150623,1.0
Cumulative number of probable Ebola cases,Spain,20150623,0.0
Cumulative number of suspected Ebola cases,Spain,20150623,0.0
Cumulative number of confirmed probable and suspected Ebola cases,Spain,20150623,1.0
Cumulative number of confirmed Ebola cases,United States of America,20150623,4.0
Cumulative number of probable Ebola cases,United States of America,20150623,0.0
Cumulative number of suspected Ebola cases,United States of America,20150623,0.0
Cumulative number of confirmed probable and suspected Ebola cases,United States of America,20150623,4.0
Cumulative number of confirmed Ebola deaths,Nigeria,20150623,7.0
Cumulative number of probable Ebola deaths,Nigeria,20150623,1.0
Cumulative number of suspected Ebola deaths,Nigeria,20150623,0.0
Cumulative number of confirmed probable and suspected Ebola deaths,Nigeria,20150623,8.0
Cumulative number of confirmed Ebola deaths,Senegal,20150623,0.0
Cumulative number of probable Ebola deaths,Senegal,20150623,0.0
Cumulative number of suspected Ebola deaths,Senegal,20150623,0.0
Cumulative number of confirmed probable and suspected Ebola deaths,Senegal,20150623,0.0
Cumulative number of confirmed Ebola deaths,Spain,20150623,0.0
Cumulative number of probable Ebola deaths,Spain,20150623,0.0
Cumulative number of suspected Ebola deaths,Spain,20150623,0.0
Cumulative number of confirmed probable and suspected Ebola deaths,Spain,20150623,0.0
Cumulative number of confirmed Ebola deaths,United States of America,20150623,1.0
Cumulative number of probable Ebola deaths,United States of America,20150623,0.0
Cumulative number of suspected Ebola deaths,United States of America,20150623,0.0
Cumulative number of confirmed probable and suspected Ebola deaths,United States of America,20150623,1.0
Cumulative number of confirmed Ebola cases,Guinea,20150624,3257.0
Cumulative number of probable Ebola cases,Guinea,20150624,443.0
Cumulative number of suspected Ebola cases,Guinea,20150624,18.0
Cumulative number of confirmed probable and suspected Ebola cases,Guinea,20150624,3718.0
Number of confirmed Ebola cases in the last 21 days,Guinea,20150624,34.0
Number of confirmed probable and suspected Ebola cases in the last 21 days,Guinea,20150624,34.0
Cumulative number of confirmed Ebola deaths,Guinea,20150624,2030.0
Cumulative number of probable Ebola deaths,Guinea,20150624,443.0
Cumulative number of confirmed probable and suspected Ebola deaths,Guinea,20150624,2473.0
Cumulative number of confirmed Ebola cases,Liberia,20150624,3151.0
Cumulative number of probable Ebola cases,Liberia,20150624,1879.0
Cumulative number of suspected Ebola cases,Liberia,20150624,5636.0
Cumulative number of confirmed probable and suspected Ebola cases,Liberia,20150624,10666.0
Number of confirmed Ebola cases in the last 21 days,Liberia,20150624,0.0
Number of confirmed probable and suspected Ebola cases in the last 21 days,Liberia,20150624,0.0
Cumulative number of confirmed probable and suspected Ebola deaths,Liberia,20150624,4806.0
Cumulative number of confirmed Ebola cases,Sierra Leone,20150624,8657.0
Cumulative number of probable Ebola cases,Sierra Leone,20150624,287.0
Cumulative number of suspected Ebola cases,Sierra Leone,20150624,4115.0
Cumulative number of confirmed probable and suspected Ebola cases,Sierra Leone,20150624,13059.0
Number of confirmed Ebola cases in the last 21 days,Sierra Leone,20150624,37.0
Number of confirmed probable and suspected Ebola cases in the last 21 days,Sierra Leone,20150624,37.0
Cumulative number of confirmed Ebola deaths,Sierra Leone,20150624,3562.0
Cumulative number of probable Ebola deaths,Sierra Leone,20150624,208.0
Cumulative number of suspected Ebola deaths,Sierra Leone,20150624,158.0
Cumulative number of confirmed probable and suspected Ebola deaths,Sierra Leone,20150624,3928.0
Cumulative number of confirmed Ebola cases,Italy,20150624,1.0
Cumulative number of probable Ebola cases,Italy,20150624,0.0
Cumulative number of suspected Ebola cases,Italy,20150624,0.0
Cumulative number of confirmed probable and suspected Ebola deaths,Italy,20150624,0.0
Cumulative number of confirmed probable and suspected Ebola cases,Italy,20150624,1.0
Cumulative number of confirmed Ebola cases,United Kingdom,20150624,1.0
Cumulative number of probable Ebola cases,United Kingdom,20150624,0.0
Cumulative number of suspected Ebola cases,United Kingdom,20150624,0.0
Cumulative number of confirmed probable and suspected Ebola deaths,United Kingdom,20150624,0.0
Cumulative number of confirmed probable and suspected Ebola cases,United Kingdom,20150624,1.0
Cumulative number of confirmed Ebola cases,Mali,20150624,7.0
Cumulative number of probable Ebola cases,Mali,20150624,1.0
Cumulative number of suspected Ebola cases,Mali,20150624,0.0
Cumulative number of confirmed probable and suspected Ebola deaths,Mali,20150624,6.0
Cumulative number of confirmed probable and suspected Ebola cases,Mali,20150624,8.0
Cumulative number of confirmed Ebola cases,Nigeria,20150624,19.0
Cumulative number of probable Ebola cases,Nigeria,20150624,1.0
Cumulative number of suspected Ebola cases,Nigeria,20150624,0.0
Cumulative number of confirmed probable and suspected Ebola cases,Nigeria,20150624,20.0
Cumulative number of confirmed Ebola cases,Senegal,20150624,1.0
Cumulative number of probable Ebola cases,Senegal,20150624,0.0
Cumulative number of suspected Ebola cases,Senegal,20150624,0.0
Cumulative number of confirmed probable and suspected Ebola cases,Senegal,20150624,1.0
Cumulative number of confirmed Ebola cases,Spain,20150624,1.0
Cumulative number of probable Ebola cases,Spain,20150624,0.0
Cumulative number of suspected Ebola cases,Spain,20150624,0.0
Cumulative number of confirmed probable and suspected Ebola cases,Spain,20150624,1.0
Cumulative number of confirmed Ebola cases,United States of America,20150624,4.0
Cumulative number of probable Ebola cases,United States of America,20150624,0.0
Cumulative number of suspected Ebola cases,United States of America,20150624,0.0
Cumulative number of confirmed probable and suspected Ebola cases,United States of America,20150624,4.0
Cumulative number of confirmed Ebola deaths,Nigeria,20150624,7.0
Cumulative number of probable Ebola deaths,Nigeria,20150624,1.0
Cumulative number of suspected Ebola deaths,Nigeria,20150624,0.0
Cumulative number of confirmed probable and suspected Ebola deaths,Nigeria,20150624,8.0
Cumulative number of confirmed Ebola deaths,Senegal,20150624,0.0
Cumulative number of probable Ebola deaths,Senegal,20150624,0.0
Cumulative number of suspected Ebola deaths,Senegal,20150624,0.0
Cumulative number of confirmed probable and suspected Ebola deaths,Senegal,20150624,0.0
Cumulative number of confirmed Ebola deaths,Spain,20150624,0.0
Cumulative number of probable Ebola deaths,Spain,20150624,0.0
Cumulative number of suspected Ebola deaths,Spain,20150624,0.0
Cumulative number of confirmed probable and suspected Ebola deaths,Spain,20150624,0.0
Cumulative number of confirmed Ebola deaths,United States of America,20150624,1.0
Cumulative number of probable Ebola deaths,United States of America,20150624,0.0
Cumulative number of suspected Ebola deaths,United States of America,20150624,0.0
Cumulative number of confirmed probable and suspected Ebola deaths,United States of America,20150624,1.0
Cumulative number of confirmed probable and suspected Ebola cases,Guinea,20150625,3718.0
Cumulative number of confirmed Ebola cases,Guinea,20150625,3264.0
Cumulative number of probable Ebola cases,Guinea,20150625,443.0
Cumulative number of suspected Ebola cases,Guinea,20150625,11.0
Cumulative number of confirmed probable and suspected Ebola deaths,Guinea,20150625,2480.0
Cumulative number of confirmed Ebola deaths,Guinea,20150625,2037.0
Cumulative number of probable Ebola deaths,Guinea,20150625,443.0
Cumulative number of confirmed probable and suspected Ebola cases,Liberia,20150625,10666.0
Cumulative number of confirmed Ebola cases,Liberia,20150625,3151.0
Cumulative number of probable Ebola cases,Liberia,20150625,1879.0
Cumulative number of suspected Ebola cases,Liberia,20150625,5636.0
Cumulative number of confirmed probable and suspected Ebola deaths,Liberia,20150625,4806.0
Cumulative number of confirmed probable and suspected Ebola cases,Sierra Leone,20150625,13083.0
Cumulative number of confirmed Ebola cases,Sierra Leone,20150625,8660.0
Cumulative number of probable Ebola cases,Sierra Leone,20150625,287.0
Cumulative number of suspected Ebola cases,Sierra Leone,20150625,4136.0
Cumulative number of confirmed probable and suspected Ebola deaths,Sierra Leone,20150625,3931.0
Cumulative number of confirmed Ebola deaths,Sierra Leone,20150625,3565.0
Cumulative number of probable Ebola deaths,Sierra Leone,20150625,208.0
Cumulative number of suspected Ebola deaths,Sierra Leone,20150625,158.0
Cumulative number of confirmed Ebola cases,Italy,20150625,1.0
Cumulative number of probable Ebola cases,Italy,20150625,0.0
Cumulative number of suspected Ebola cases,Italy,20150625,0.0
Cumulative number of confirmed probable and suspected Ebola deaths,Italy,20150625,0.0
Cumulative number of confirmed probable and suspected Ebola cases,Italy,20150625,1.0
Cumulative number of confirmed Ebola cases,United Kingdom,20150625,1.0
Cumulative number of probable Ebola cases,United Kingdom,20150625,0.0
Cumulative number of suspected Ebola cases,United Kingdom,20150625,0.0
Cumulative number of confirmed probable and suspected Ebola deaths,United Kingdom,20150625,0.0
Cumulative number of confirmed probable and suspected Ebola cases,United Kingdom,20150625,1.0
Cumulative number of confirmed Ebola cases,Mali,20150625,7.0
Cumulative number of probable Ebola cases,Mali,20150625,1.0
Cumulative number of suspected Ebola cases,Mali,20150625,0.0
Cumulative number of confirmed probable and suspected Ebola deaths,Mali,20150625,6.0
Cumulative number of confirmed probable and suspected Ebola cases,Mali,20150625,8.0
Cumulative number of confirmed Ebola cases,Nigeria,20150625,19.0
Cumulative number of probable Ebola cases,Nigeria,20150625,1.0
Cumulative number of suspected Ebola cases,Nigeria,20150625,0.0
Cumulative number of confirmed probable and suspected Ebola cases,Nigeria,20150625,20.0
Cumulative number of confirmed Ebola cases,Senegal,20150625,1.0
Cumulative number of probable Ebola cases,Senegal,20150625,0.0
Cumulative number of suspected Ebola cases,Senegal,20150625,0.0
Cumulative number of confirmed probable and suspected Ebola cases,Senegal,20150625,1.0
Cumulative number of confirmed Ebola cases,Spain,20150625,1.0
Cumulative number of probable Ebola cases,Spain,20150625,0.0
Cumulative number of suspected Ebola cases,Spain,20150625,0.0
Cumulative number of confirmed probable and suspected Ebola cases,Spain,20150625,1.0
Cumulative number of confirmed Ebola cases,United States of America,20150625,4.0
Cumulative number of probable Ebola cases,United States of America,20150625,0.0
Cumulative number of suspected Ebola cases,United States of America,20150625,0.0
Cumulative number of confirmed probable and suspected Ebola cases,United States of America,20150625,4.0
Cumulative number of confirmed Ebola deaths,Nigeria,20150625,7.0
Cumulative number of probable Ebola deaths,Nigeria,20150625,1.0
Cumulative number of suspected Ebola deaths,Nigeria,20150625,0.0
Cumulative number of confirmed probable and suspected Ebola deaths,Nigeria,20150625,8.0
Cumulative number of confirmed Ebola deaths,Senegal,20150625,0.0
Cumulative number of probable Ebola deaths,Senegal,20150625,0.0
Cumulative number of suspected Ebola deaths,Senegal,20150625,0.0
Cumulative number of confirmed probable and suspected Ebola deaths,Senegal,20150625,0.0
Cumulative number of confirmed Ebola deaths,Spain,20150625,0.0
Cumulative number of probable Ebola deaths,Spain,20150625,0.0
Cumulative number of suspected Ebola deaths,Spain,20150625,0.0
Cumulative number of confirmed probable and suspected Ebola deaths,Spain,20150625,0.0
Cumulative number of confirmed Ebola deaths,United States of America,20150625,1.0
Cumulative number of probable Ebola deaths,United States of America,20150625,0.0
Cumulative number of suspected Ebola deaths,United States of America,20150625,0.0
Cumulative number of confirmed probable and suspected Ebola deaths,United States of America,20150625,1.0
Cumulative number of confirmed probable and suspected Ebola cases,Guinea,20150626,3720.0
Cumulative number of confirmed Ebola cases,Guinea,20150626,3266.0
Cumulative number of probable Ebola cases,Guinea,20150626,443.0
Cumulative number of suspected Ebola cases,Guinea,20150626,11.0
Cumulative number of confirmed probable and suspected Ebola deaths,Guinea,20150626,2480.0
Cumulative number of confirmed Ebola deaths,Guinea,20150626,2037.0
Cumulative number of probable Ebola deaths,Guinea,20150626,443.0
Cumulative number of confirmed probable and suspected Ebola cases,Liberia,20150626,10666.0
Cumulative number of confirmed Ebola cases,Liberia,20150626,3151.0
Cumulative number of probable Ebola cases,Liberia,20150626,1879.0
Cumulative number of suspected Ebola cases,Liberia,20150626,5636.0
Cumulative number of confirmed probable and suspected Ebola deaths,Liberia,20150626,4806.0
Cumulative number of confirmed probable and suspected Ebola cases,Sierra Leone,20150626,13093.0
Cumulative number of confirmed Ebola cases,Sierra Leone,20150626,8662.0
Cumulative number of probable Ebola cases,Sierra Leone,20150626,287.0
Cumulative number of suspected Ebola cases,Sierra Leone,20150626,4144.0
Cumulative number of confirmed probable and suspected Ebola deaths,Sierra Leone,20150626,3931.0
Cumulative number of confirmed Ebola deaths,Sierra Leone,20150626,3565.0
Cumulative number of probable Ebola deaths,Sierra Leone,20150626,208.0
Cumulative number of suspected Ebola deaths,Sierra Leone,20150626,158.0
Cumulative number of confirmed Ebola cases,Italy,20150626,1.0
Cumulative number of probable Ebola cases,Italy,20150626,0.0
Cumulative number of suspected Ebola cases,Italy,20150626,0.0
Cumulative number of confirmed probable and suspected Ebola deaths,Italy,20150626,0.0
Cumulative number of confirmed probable and suspected Ebola cases,Italy,20150626,1.0
Cumulative number of confirmed Ebola cases,United Kingdom,20150626,1.0
Cumulative number of probable Ebola cases,United Kingdom,20150626,0.0
Cumulative number of suspected Ebola cases,United Kingdom,20150626,0.0
Cumulative number of confirmed probable and suspected Ebola deaths,United Kingdom,20150626,0.0
Cumulative number of confirmed probable and suspected Ebola cases,United Kingdom,20150626,1.0
Cumulative number of confirmed Ebola cases,Mali,20150626,7.0
Cumulative number of probable Ebola cases,Mali,20150626,1.0
Cumulative number of suspected Ebola cases,Mali,20150626,0.0
Cumulative number of confirmed probable and suspected Ebola deaths,Mali,20150626,6.0
Cumulative number of confirmed probable and suspected Ebola cases,Mali,20150626,8.0
Cumulative number of confirmed Ebola cases,Nigeria,20150626,19.0
Cumulative number of probable Ebola cases,Nigeria,20150626,1.0
Cumulative number of suspected Ebola cases,Nigeria,20150626,0.0
Cumulative number of confirmed probable and suspected Ebola cases,Nigeria,20150626,20.0
Cumulative number of confirmed Ebola cases,Senegal,20150626,1.0
Cumulative number of probable Ebola cases,Senegal,20150626,0.0
Cumulative number of suspected Ebola cases,Senegal,20150626,0.0
Cumulative number of confirmed probable and suspected Ebola cases,Senegal,20150626,1.0
Cumulative number of confirmed Ebola cases,Spain,20150626,1.0
Cumulative number of probable Ebola cases,Spain,20150626,0.0
Cumulative number of suspected Ebola cases,Spain,20150626,0.0
Cumulative number of confirmed probable and suspected Ebola cases,Spain,20150626,1.0
Cumulative number of confirmed Ebola cases,United States of America,20150626,4.0
Cumulative number of probable Ebola cases,United States of America,20150626,0.0
Cumulative number of suspected Ebola cases,United States of America,20150626,0.0
Cumulative number of confirmed probable and suspected Ebola cases,United States of America,20150626,4.0
Cumulative number of confirmed Ebola deaths,Nigeria,20150626,7.0
Cumulative number of probable Ebola deaths,Nigeria,20150626,1.0
Cumulative number of suspected Ebola deaths,Nigeria,20150626,0.0
Cumulative number of confirmed probable and suspected Ebola deaths,Nigeria,20150626,8.0
Cumulative number of confirmed Ebola deaths,Senegal,20150626,0.0
Cumulative number of probable Ebola deaths,Senegal,20150626,0.0
Cumulative number of suspected Ebola deaths,Senegal,20150626,0.0
Cumulative number of confirmed probable and suspected Ebola deaths,Senegal,20150626,0.0
Cumulative number of confirmed Ebola deaths,Spain,20150626,0.0
Cumulative number of probable Ebola deaths,Spain,20150626,0.0
Cumulative number of suspected Ebola deaths,Spain,20150626,0.0
Cumulative number of confirmed probable and suspected Ebola deaths,Spain,20150626,0.0
Cumulative number of confirmed Ebola deaths,United States of America,20150626,1.0
Cumulative number of probable Ebola deaths,United States of America,20150626,0.0
Cumulative number of suspected Ebola deaths,United States of America,20150626,0.0
Cumulative number of confirmed probable and suspected Ebola deaths,United States of America,20150626,1.0
Cumulative number of confirmed Ebola cases,Italy,20150629,1.0
Cumulative number of probable Ebola cases,Italy,20150629,0.0
Cumulative number of suspected Ebola cases,Italy,20150629,0.0
Cumulative number of confirmed probable and suspected Ebola deaths,Italy,20150629,0.0
Cumulative number of confirmed probable and suspected Ebola cases,Guinea,20150629,3724.0
Cumulative number of confirmed Ebola cases,Guinea,20150629,3268.0
Cumulative number of probable Ebola cases,Guinea,20150629,443.0
Cumulative number of suspected Ebola cases,Guinea,20150629,13.0
Cumulative number of confirmed probable and suspected Ebola deaths,Guinea,20150629,2482.0
Cumulative number of confirmed Ebola deaths,Guinea,20150629,2039.0
Cumulative number of probable Ebola deaths,Guinea,20150629,443.0
Cumulative number of confirmed probable and suspected Ebola cases,Liberia,20150629,10666.0
Cumulative number of confirmed Ebola cases,Liberia,20150629,3151.0
Cumulative number of probable Ebola cases,Liberia,20150629,1879.0
Cumulative number of suspected Ebola cases,Liberia,20150629,5636.0
Cumulative number of confirmed probable and suspected Ebola deaths,Liberia,20150629,4806.0
Cumulative number of confirmed probable and suspected Ebola cases,Sierra Leone,20150629,13115.0
Cumulative number of confirmed Ebola cases,Sierra Leone,20150629,8664.0
Cumulative number of probable Ebola cases,Sierra Leone,20150629,287.0
Cumulative number of suspected Ebola cases,Sierra Leone,20150629,4164.0
Cumulative number of confirmed probable and suspected Ebola deaths,Sierra Leone,20150629,3932.0
Cumulative number of confirmed Ebola deaths,Sierra Leone,20150629,3566.0
Cumulative number of probable Ebola deaths,Sierra Leone,20150629,208.0
Cumulative number of suspected Ebola deaths,Sierra Leone,20150629,158.0
Cumulative number of confirmed probable and suspected Ebola cases,Italy,20150629,1.0
Cumulative number of confirmed Ebola cases,United Kingdom,20150629,1.0
Cumulative number of probable Ebola cases,United Kingdom,20150629,0.0
Cumulative number of suspected Ebola cases,United Kingdom,20150629,0.0
Cumulative number of confirmed probable and suspected Ebola deaths,United Kingdom,20150629,0.0
Cumulative number of confirmed probable and suspected Ebola cases,United Kingdom,20150629,1.0
Cumulative number of confirmed Ebola cases,Mali,20150629,7.0
Cumulative number of probable Ebola cases,Mali,20150629,1.0
Cumulative number of suspected Ebola cases,Mali,20150629,0.0
Cumulative number of confirmed probable and suspected Ebola deaths,Mali,20150629,6.0
Cumulative number of confirmed probable and suspected Ebola cases,Mali,20150629,8.0
Cumulative number of confirmed Ebola cases,Nigeria,20150629,19.0
Cumulative number of probable Ebola cases,Nigeria,20150629,1.0
Cumulative number of suspected Ebola cases,Nigeria,20150629,0.0
Cumulative number of confirmed probable and suspected Ebola cases,Nigeria,20150629,20.0
Cumulative number of confirmed Ebola cases,Senegal,20150629,1.0
Cumulative number of probable Ebola cases,Senegal,20150629,0.0
Cumulative number of suspected Ebola cases,Senegal,20150629,0.0
Cumulative number of confirmed probable and suspected Ebola cases,Senegal,20150629,1.0
Cumulative number of confirmed Ebola cases,Spain,20150629,1.0
Cumulative number of probable Ebola cases,Spain,20150629,0.0
Cumulative number of suspected Ebola cases,Spain,20150629,0.0
Cumulative number of confirmed probable and suspected Ebola cases,Spain,20150629,1.0
Cumulative number of confirmed Ebola cases,United States of America,20150629,4.0
Cumulative number of probable Ebola cases,United States of America,20150629,0.0
Cumulative number of suspected Ebola cases,United States of America,20150629,0.0
Cumulative number of confirmed probable and suspected Ebola cases,United States of America,20150629,4.0
Cumulative number of confirmed Ebola deaths,Nigeria,20150629,7.0
Cumulative number of probable Ebola deaths,Nigeria,20150629,1.0
Cumulative number of suspected Ebola deaths,Nigeria,20150629,0.0
Cumulative number of confirmed probable and suspected Ebola deaths,Nigeria,20150629,8.0
Cumulative number of confirmed Ebola deaths,Senegal,20150629,0.0
Cumulative number of probable Ebola deaths,Senegal,20150629,0.0
Cumulative number of suspected Ebola deaths,Senegal,20150629,0.0
Cumulative number of confirmed probable and suspected Ebola deaths,Senegal,20150629,0.0
Cumulative number of confirmed Ebola deaths,Spain,20150629,0.0
Cumulative number of probable Ebola deaths,Spain,20150629,0.0
Cumulative number of suspected Ebola deaths,Spain,20150629,0.0
Cumulative number of confirmed probable and suspected Ebola deaths,Spain,20150629,0.0
Cumulative number of confirmed Ebola deaths,United States of America,20150629,1.0
Cumulative number of probable Ebola deaths,United States of America,20150629,0.0
Cumulative number of suspected Ebola deaths,United States of America,20150629,0.0
Cumulative number of confirmed probable and suspected Ebola deaths,United States of America,20150629,1.0
Cumulative number of confirmed Ebola cases,Italy,20150630,1.0
Cumulative number of probable Ebola cases,Italy,20150630,0.0
Cumulative number of suspected Ebola cases,Italy,20150630,0.0
Cumulative number of confirmed probable and suspected Ebola deaths,Italy,20150630,0.0
Cumulative number of confirmed probable and suspected Ebola cases,Guinea,20150630,3729.0
Cumulative number of confirmed Ebola cases,Guinea,20150630,3269.0
Cumulative number of probable Ebola cases,Guinea,20150630,443.0
Cumulative number of suspected Ebola cases,Guinea,20150630,17.0
Cumulative number of confirmed probable and suspected Ebola deaths,Guinea,20150630,2482.0
Cumulative number of confirmed Ebola deaths,Guinea,20150630,2039.0
Cumulative number of probable Ebola deaths,Guinea,20150630,443.0
Cumulative number of confirmed probable and suspected Ebola cases,Liberia,20150630,10666.0
Cumulative number of confirmed Ebola cases,Liberia,20150630,3151.0
Cumulative number of probable Ebola cases,Liberia,20150630,1879.0
Cumulative number of suspected Ebola cases,Liberia,20150630,5636.0
Cumulative number of confirmed probable and suspected Ebola deaths,Liberia,20150630,4806.0
Cumulative number of confirmed probable and suspected Ebola cases,Sierra Leone,20150630,13119.0
Cumulative number of confirmed Ebola cases,Sierra Leone,20150630,8665.0
Cumulative number of probable Ebola cases,Sierra Leone,20150630,287.0
Cumulative number of suspected Ebola cases,Sierra Leone,20150630,4167.0
Cumulative number of confirmed probable and suspected Ebola deaths,Sierra Leone,20150630,3932.0
Cumulative number of confirmed Ebola deaths,Sierra Leone,20150630,3566.0
